drug	drug.id	drugname.standardized	target	method	dose	dose.unit	treatment.type	frequency	is.single	duration.day	file_name	file_checksum	file_last_modified_date	modelID.original	SampleID	passage	tissue	start_date	start_treatment_date	end_date	time	volume	patientID	sex	oncotree_code	primary_tumor_site	cancer_type_detailed	specimenID	tissue_tumor_normal_designation	primary_recurrence_metastasis	TNM_stage	specimen_collection_site	modelID	sample_class	host_strain_name	host_strain_nomenclature	engraftment_site	engraftment_type	engraftment_material	engraftment_material_status	pubmed_ID	model.type	modelID.parental	drug.alternativename	drug.original	dose.original	file_number	model.id	batch
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P614	6	lung	2012-07-07			0.0	92.6718	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f11	f11.PHLC148.TPX.control.P614	f11.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P614	6	lung	2012-07-07			3.0	99.62218500000002	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f11	f11.PHLC148.TPX.control.P614	f11.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P614	6	lung	2012-07-07			6.0	134.8160424	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f11	f11.PHLC148.TPX.control.P614	f11.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P614	6	lung	2012-07-07			10.0	206.473995	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f11	f11.PHLC148.TPX.control.P614	f11.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P614	6	lung	2012-07-07			14.0	350.871885	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f11	f11.PHLC148.TPX.control.P614	f11.PHLC148.TPX.control
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P615	6	lung	2012-07-07			0.0	92.6718	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P615	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P615	6	lung	2012-07-07			3.0	112.32	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P615	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P615	6	lung	2012-07-07			6.0	83.867979	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P615	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P615	6	lung	2012-07-07			10.0	89.3022	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P615	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P615	6	lung	2012-07-07			14.0	161.168085	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P615	f11.PHLC148.TPX.dacomitinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P616	6	lung	2012-07-07			0.0	208.7140744	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P616	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P616	6	lung	2012-07-07			3.0	230.8904	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P616	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P616	6	lung	2012-07-07			6.0	268.11915832	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P616	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P616	6	lung	2012-07-07			10.0	275.8275	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P616	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P616	6	lung	2012-07-07			14.0	474.144671	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P616	f11.PHLC148.TPX.erlotinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P617	6	lung	2012-07-07			0.0	150.495436	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P617	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P617	6	lung	2012-07-07			3.0	178.36	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P617	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P617	6	lung	2012-07-07			6.0	205.63239008	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P617	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P617	6	lung	2012-07-07			10.0	281.98456	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P617	f11.PHLC148.TPX.dacomitinib
dacomitinib	dacomitinib	dacomitinib	EGFR	oral	3	mg/kg	regular	daily	yes	30-60	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P617	6	lung	2012-07-07			14.0	338.179327	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Dacomitinib	Dacomitinib	3	f11	f11.PHLC148.TPX.dacomitinib.P617	f11.PHLC148.TPX.dacomitinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P618	6	lung	2012-07-07			0.0	138.24080764	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P618	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P618	6	lung	2012-07-07			3.0	138.24080764	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P618	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P618	6	lung	2012-07-07			6.0	137.371455	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P618	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P618	6	lung	2012-07-07			10.0	138.118051	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P618	f11.PHLC148.TPX.erlotinib
erlotinib	erlotinib	erlotinib	EGFR	oral	50	mg/kg	regular	daily	yes	30-200	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P6 July 2012.xlsx			PHLC148	PHLC148_P618	6	lung	2012-07-07			14.0	213.289652	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Erlotinib	Erlotinib	50	f11	f11.PHLC148.TPX.erlotinib.P618	f11.PHLC148.TPX.erlotinib
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		0.0	80.81321	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		4.0	92.6718	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		7.0	302.7351	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		11.0	355.914	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		15.0	425.0482	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P801	8	lung	2013-04-05	2013-05-02		19.0	760.3104	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P801	f12.PHLC148.TPX.control
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		0.0	135.2417	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		4.0	150.4954	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		7.0	139.5348	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		11.0	159.0048	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		15.0	186.1554	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
cetuximab	cetuximab	cetuximab	EGFR	oral	20	mg/kg	regular	2x weekly	yes	30	Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P802	8	lung	2013-04-05	2013-05-02		19.0	272.9004	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Cetuximab	Cetuximab	20	f12	f12.PHLC148.TPX.cetuximab.P802	f12.PHLC148.TPX.cetuximab
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P803	8	lung	2013-04-05	2013-05-02		0.0	208.7213	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P803	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P803	8	lung	2013-04-05	2013-05-02		4.0	229.6524	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P803	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P803	8	lung	2013-04-05	2013-05-02		7.0	574.8638	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P803	f12.PHLC148.TPX.control
control	control	control									Master EGFR Series Excel File (Excludes PHLC 12 and 77)_148 P8 April 2013.xlsx			PHLC148	PHLC148_P803	8	lung	2013-04-05	2013-05-02		11.0	693.3227	PHLC0148	F	LUAD	Lung	Lung Adenocarcinoma	PHLC0148.TPT	T	primary	T2a,N2,M0	Lung	PHLC0148.TPX	PX	NOD SCID	NOD.CB17-Prkdcscid/J	flank	heterotopic	tissue fragment	fresh	PMID: 27750381, PMID: 21081688, PMID: 26124487	parental	PHLC0148.TPX	Control	Control		f12	f12.PHLC148.TPX.control.P803	f12.PHLC148.TPX.control
